"Year","Month","SST.1","SST.2","SST.3","SST.4","SST.5","SST.6","SST.7","SST.8","SST.9","SST.10","SST.11","SST.12","SST.13","SST.14","SSTOI.1","SSTOI.2","SSTOI.3","SSTOI.4","SSTOI.5","SSTOI.1p3","SSTOI.2p3","SSTOI.3p3","SSTOI.4p3","SSTOI.5p3","SSH.1","SSH.2","SSH.3","SSH.4","SSH.5","SSH.6","SSH.7","SSH.8","SSH.9","SSH.10","SSH.11","SSH.12","SSH.13","SSH.14","CHL.1","CHL.2","CHL.3","CHL.4","CHL.5","CHL.6","CHL.7","CHL.8","CHL.9","CHL.10","CHL.11","CHL.12","CHL.13","CHL.14","Wind.UPW.1","Wind.UPW.2","Wind.UPW.3","Wind.UPW.4","Wind.UPW.5","Wind.UPW.6","Wind.UPW.7","Wind.UPW.8","Wind.UPW.9","Wind.UPW.10","Wind.UPW.11","Wind.UPW.12","Wind.UPW.13","Wind.UPW.14","SST.UPW.1","SST.UPW.2","SST.UPW.3","SST.UPW.4","SST.UPW.5","Bakun.UPW"
1986,2,28.14430612,28.29817778,28.57830317,28.76282243,28.55503856,28.147296,28.130592,28.32152,28.250096,28.68008,27.826416,27.994688,27.818912,27.7041784,28.0568809366298,28.1900814977185,28.4132560824983,28.3858164511342,28.2001909679837,27.6925924814158,27.8963717993375,27.8773510978962,27.8280959320068,27.800923538208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.449746122448982,-0.335713777777777,-0.603135167420817,-0.900662429906543,-0.736126560411311,138.735203402342
1986,3,29.47296375,29.46150943,29.67654846,29.89428008,28.96542373,29.182864,29.478896,29.304784,29.432976,28.766192,29.17056,29.03948553,28.91813205,29.29267016,28.9283553232317,28.960549953438,29.13562435574,28.9858960690706,28.6536278857125,28.5793619012833,28.5659868979454,28.6249619078636,28.5128243780136,28.4078869128227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.583651752665247,-0.572597433962262,-0.711908463356977,-1.00975207889546,-0.0472916837249926,236.724043689917
1986,4,29.83070664,29.84922897,29.81056471,30.03302144,29.4638843,29.674656,29.981632,29.715744,29.762288,29.9200974,29.867952,29.857632,29.796432,29.78898936,29.3721451404887,29.3625185273576,29.3712358953278,29.4974046335314,29.4431713746867,29.0699864639774,29.2377412808326,29.3938444740542,29.5309025450676,29.583896095522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.329202638115632,-0.112860971962618,0.109019294117648,-0.0538374424951265,0.332547702479339,441.417243245478
1986,5,29.57508621,29.44333333,29.11002283,28.84880859,27.99986737,29.563216,29.55377814,29.63484401,29.5330832,29.49820513,29.69804674,29.58560976,29.453125,29.12625,29.5237900718399,29.4416809138798,29.302482008934,29.1119286806687,28.4908500810464,29.7768743252754,29.7356117987633,29.8721368336678,29.8128993034363,29.5851493597031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162305793103446,0.214874666666667,0.571689608368189,0.931607406249999,1.45325762599469,1024.49975550079
1986,6,28.37217391,27.22383562,27.06695341,27.24454545,26.95166113,28.10068966,28.29363636,27.07527897,27.14737864,27.44220039,27.38378109,27.52825436,27.82746725,28.50513514,28.2719208261241,28.1495538995746,27.8385836249184,27.5864089227492,27.2662359053089,28.4981025966521,28.6680638910109,28.9881025966521,28.7906187660463,28.5993800206338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1247491638796,0.496164383561641,0.33044385525605,0.677586677586678,0.875806119340194,449.730498818406
1986,7,25.8902,25.36,25.16326923,25.09151639,25.14209302,26.45873346,26.35414634,25.79697531,26.31071006,25.9868609,26.92075055,26.63561818,27.25599641,28.12906977,27.288858105307,26.8487642776398,26.6955549418926,26.5888444962709,26.1657111810313,27.5794619250298,27.7237743973732,27.7115243911743,27.6714243841171,27.5823869085312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.808387848932679,1.45812606473595,1.61258110936683,1.99374587390086,2.11390338607992,773.262951307932
1986,8,24.96936957,24.54048077,24.93823113,25.15167897,24.65983696,26.02572358,25.74013072,25.71238782,25.98568144,26.05763371,26.79817434,26.46379898,27.02414894,25.47011429,25.7879206719606,25.3507434867677,25.4155549837483,25.7629477640857,25.3643570807245,27.1341868901253,27.242061882019,27.3344993853569,27.5283994102478,27.2556619048119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50256904544497,2.26893670649739,2.10733009241432,2.01304325543256,2.36431197964847,689.348859547605
1986,9,26.75126437,26.16099738,26.24759076,27.18216216,25.62512397,27.1671381,27.06067029,27.27191398,27.55955375,27.22831492,27.32151242,27.4799241,27.5268,28.6551462,26.7535758265941,26.7549456173008,27.0031176878133,26.9118927932889,25.971289733832,27.7034187439949,27.6536897327054,27.5002058656754,27.60628328631,27.4478703578826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666596692512979,1.15268683519823,1.13104737321981,0.338610115065563,1.90167603305785,612.658153400198
1986,10,28.40237996,27.96521028,28.40182464,27.93577904,26.84214286,29.152032,28.695584,28.7909182,28.39734341,27.99195724,28.51255627,28.40856436,28.54716612,27.93674877,27.5654205887214,27.3105648699261,27.5200688507822,27.413572759732,26.845329258177,28.0246744275093,27.9066743826866,27.9349493694305,28.0932494044304,28.1768744087219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184772041753654,0.45265830936976,0.0467193554502394,0.590828963172804,1.70502326663565,287.675457602471
1986,11,28.39136461,28.40981651,28.37223982,28.6162594,28.19463158,28.30032,28.46608,28.351136,28.682832,28.581344,28.27272,28.556176,28.4188,28.65655,27.9778254670816,28.0718273420671,28.0086194486174,28.1508689521907,27.888440275705,27.6158187792378,27.5751477912165,27.7210316516507,27.873328394736,28.177173589891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.694308605543711,-0.567720513761468,-0.459215819004527,-0.617971398496238,0.224168421052632,-16.2551673770503
1986,12,28.3993177,28.64252336,28.31028436,28.53570039,28.49091922,28.234752,28.44472,28.287776,28.409984,28.487456,28.125552,28.395264,28.22528,28.23366492,28.2552031848742,28.3718595249312,28.3807805975278,28.4533417587695,28.2156417104933,27.6864118552208,27.9332744002342,28.0411493968964,28.090574388504,28.2377493882179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.536229697228144,-0.534011364485981,-0.194172360189572,-0.455316389105057,-0.265639220055711,-39.0218626582318
1987,1,28.36501984,28.46335498,28.36106987,28.79354478,28.61726582,28.375456,28.570592,28.288192,28.378144,28.551616,28.334144,28.573072,28.563552,27.90864253,28.0599314026211,28.0646720159621,28.0616660912832,28.0340075233708,28.1592355138726,27.5058118987083,27.7387618803978,27.8844368743896,27.9643869018555,28.1020868945122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.542907841269841,-0.403194978354978,-0.131773868995634,-0.388728776119404,-0.0537138227848111,-22.7638954771442
1987,2,28.69789579,28.66041667,28.66305011,28.93764815,28.76560914,28.8108,28.743584,28.668352,28.835824,28.934976,28.62712,28.905296,28.778,28.15726457,28.3259514375426,28.3357464989222,28.3875280906414,28.4468209439668,28.3292330964772,27.9519028683366,28.1527579866607,28.2226476840315,28.1943166535476,28.2723718077561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.618855791583169,-0.287168666666666,-0.250810108932463,-0.419744148148148,0.0123908629441658,58.8149147487267
1987,3,28.98845824,29.17070258,29.30617021,29.5713215,29.18526027,29.03672,29.282592,29.248752,29.292912,29.410992,29.151328,29.249088,28.974192,28.77010582,28.9396868425867,29.0413386424383,29.1391313009792,29.1490754122319,28.7775514125824,28.68212433815,28.9327868723869,28.8988743257523,28.8072118782997,28.7498369026184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26794624411135,-0.0340625761124116,-0.0620422127659594,-0.477337499013807,-0.2110682739726,300.711239814062
1987,4,30.07307054,29.95731651,30.2844686,30.40840954,29.63390805,30.0928,30.28384,30.594224,30.56199037,30.48070968,30.57968,30.36583333,30.419296,29.92182292,29.5763247143503,29.5348995197021,29.7525261670458,29.6578674771174,29.1606444560499,29.2530186585457,29.4316509296048,29.4563735174364,29.6260251297489,29.7431089930381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13537453941909,0.0838674862385318,0.0642514009661816,-0.00500154274353903,0.785387954022987,590.668543588552
1987,5,30.42630081,30.25186937,30.70775701,30.75936884,29.83186047,30.65536,30.547312,30.788144,30.710256,30.249136,30.536176,30.506112,30.725904,30.30872146,30.133858040623,29.9895231326421,30.1208153002792,30.1074721372646,29.6918743318982,30.4326493096352,30.4752368283272,30.5197618150711,30.5296243214607,30.4471243262291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0097088130081282,0.245730630630632,-0.0149090093457929,0.0210631637080887,0.894043534883721,459.871096567121
1987,6,29.46333333,27.1665,28.82113636,NA,26.26342857,28.86321608,28.165,28.63592593,28.60714286,27.48820408,29.07607477,28.22080357,28.25830357,30.87382353,29.1955813906805,28.9282789098502,29.0429563077974,29.0276010253821,28.2283864516938,29.12116065979,29.0784509523453,29.2173928906841,29.4296509675057,29.4729412792575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.61022706630336,1.26358356545961,-0.405536363636362,NA,1.994875,400.245886444436
1987,7,27.26539474,27.41771208,27.20452514,27.40952096,26.38396694,27.7127787,27.50521815,27.84129496,28.29837248,27.54802589,28.19208,28.06202922,28.20620968,27.65485437,28.0240754666536,27.8397910311109,27.7383847932021,27.7415075146634,27.082690331671,28.1098618721962,28.2420869088173,28.2485118913651,28.4454993629456,28.4113743662834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0803201099764337,0.760146390735926,1.0868500725593,0.74957872037276,1.8222427352706,597.366751561311
1987,8,25.90881773,26.17961749,26.66595174,26.8101139,26.51393082,26.36239796,26.90857664,27.66248677,28.29777778,27.92856364,27.88304688,28.43157996,28.42249292,26.41558824,27.632648864518,27.7913833033471,27.6672736903032,27.9522140699884,27.9073083831204,28.174436852932,28.2537993717194,28.3908868813515,28.3897868490219,28.4674619078636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46352022897281,1.44026887729757,1.16433025303426,1.38314552828693,1.90856210023696,447.683676753638
1987,9,27.44704057,26.26464435,26.53316109,27.1725,26.89280992,28.01720884,27.99210019,28.07103327,28.14462151,28.2129666,28.24709571,28.25981575,28.44508828,27.31913793,27.891303748603,27.7203220009987,27.9263076611317,28.1495505676698,27.6877592490138,28.5974703585717,28.6317284245645,28.5995735882175,28.6999864688996,28.689289700908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534644820466063,1.63369175502475,1.77628238403594,1.2222811993517,1.55227836514864,458.875686303918
1987,10,29.6593133,29.66536458,29.56838095,29.18933921,28.78928571,29.92803279,29.38909735,29.45353873,29.47244576,28.93180995,29.63159322,29.60391061,29.44660617,30.12943878,29.3270509476247,29.2402523131598,29.126422908571,28.9228933738626,28.516770237022,29.1957493567467,29.231811850071,29.2759618496895,29.3039868068695,29.0484368467331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00169631066358278,0.2454304696702,0.0330451039570754,0.293534942611405,0.657320456313197,40.4732089216271
1987,11,29.99305439,29.90261745,29.99259424,30.13603738,29.39978142,29.967392,29.818432,29.752976,29.842992,29.388256,29.545728,29.493392,29.47256,30.01464286,29.4013036751981,29.4541775048603,29.4151964734532,29.1750063635357,28.7082251852986,29.4436122057515,29.5266057734336,29.430502528529,29.2980896463702,29.107134812878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.176110393305439,0.0253025503355708,-0.222994235033259,-0.455061383177569,0.0727785792349742,-2.16467204927547
1987,12,29.44817623,29.60045249,29.59618421,29.64928702,29.04102828,29.249824,29.509248,29.66888,29.690496,29.562192,29.548688,29.663152,29.532016,28.82527363,29.4562629124393,29.5301778884161,29.3578812612428,29.3062900563945,28.8836625350846,29.2354493451118,29.2440993595123,29.2632368707657,29.2929868459702,29.2694368171692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.321024229508197,-0.384516488687783,-0.158472210526316,-0.186567020109688,0.490987722365041,-80.7997943628601
1988,1,28.80432432,28.71781818,28.56291572,28.85418386,28.77773333,28.860864,28.74672,28.805344,28.963024,28.937888,28.768432,28.827936,28.648128,28.23232673,28.7725536926933,28.7142404147557,28.7183153165711,28.8903118346048,28.6597562995222,28.5027869057655,28.6224743938446,28.7541119098663,28.8226868915558,28.7943618488312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.306516324324324,-0.132074181818179,0.136252282460138,-0.0924398649155727,-0.129605333333334,-78.1032328326982
1988,2,28.94515091,28.82578603,28.86075594,29.20390424,28.5415736,29.047984,29.057344,29.032112,28.937904,29.1508,28.894128,28.983856,28.82536,28.81221719,28.9030428181524,28.9072692416963,28.993980856295,29.0452022580133,28.5888511622394,28.5333727162679,28.702132715861,28.8178127009074,28.8797059961955,28.8926793645223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.276782905432594,0.144229973799128,0.0516120604751613,-0.287408235727437,0.283786395939085,84.5134034958546
1988,3,29.83238901,30.07302108,30.39002381,30.39224172,30.12915531,29.657984,29.875408,30.026608,30.193024,30.376928,30.141024,29.8852,30.039008,28.92363158,29.4279069278551,29.6466064992405,29.9173777633243,29.9041840693225,29.7323951588737,28.8952368450165,29.2682993412018,29.4579118537903,29.6914118218422,29.7959618163109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.786917006342495,-0.646125077283372,-0.745207809523809,-0.341857715399609,-0.0901473133515012,216.577955650488
1988,4,29.97392562,30.03030233,30.15655093,30.31334594,30.00902507,29.79112,29.989824,29.940912,30.190736,30.337232,30.27592,30.423888,30.25456,29.73484694,29.8310372110503,30.0685400310932,30.137185667578,30.1661703957749,30.1070960636207,29.6379993020335,29.7151606159825,29.9054186765609,30.0616380014727,30.0577283773115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.047381619834713,-0.130270325581396,-0.0422629259259253,-0.159217935727789,0.245534930362119,122.884686996042
1988,5,28.59772321,28.68736077,28.73375904,28.7605036,28.80154412,29.27468189,28.74153707,28.57927852,28.63164966,29.08411765,28.81043771,28.70043561,28.97006757,28.16556701,29.3334096411,29.3613236887114,29.3097388843695,29.3607330063115,28.9404681060049,29.5821868395805,29.6251742959023,29.6867492699623,29.7519243073463,29.7589868450165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.412902788924558,0.504899387783226,0.371385658389183,0.273669888966079,0.16852344992051,512.919420179107
1988,6,27.35375,27.44046729,28.22856164,28.32464,27.43258675,27.86542636,27.85323988,27.90318681,28.15655914,28.13547529,28.35115523,28.43379004,28.57958678,27.13666667,28.4644313748053,28.4197996728431,28.5829205051545,28.5276431448831,27.951433096308,29.0442445398146,28.8407606777068,28.7750057688067,28.8709542034518,28.8075477846207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621857476635512,0.831340402588065,0.14116607893666,0.232465263157891,1.14700002607086,258.707226641021
1988,7,27.33004608,27.75906433,27.84455764,28.05458239,27.01098462,26.87448276,27.45345679,27.74875831,27.55365672,27.62259136,27.05855191,27.36141473,27.42872302,NA,27.7892928978671,27.8434219729333,27.5543396472931,27.4103526706281,27.6225341326661,28.0661493849754,27.9603244042397,28.1105368638039,28.2045618772507,28.2170493626595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.759421082949309,-0.652125551975175,-0.725510021703052,-0.650996735406007,0.417738406198119,265.185673963337
1988,8,25.04884615,25.098,25.10558824,24.96506849,26.42233696,25.86959391,25.48461538,25.27341463,25.87217742,26.63618861,26.89253165,27.26796334,27.29960396,26.85347826,26.9520238508349,26.8598654554004,26.5233153601487,26.8613037544748,27.0197389688757,27.7904993748665,27.3781619215012,27.5606493973732,27.8071368551254,27.8411993479729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15185152057245,1.255125,2.06185968137255,2.59916227608008,0.877267003874302,233.161773623053
1988,9,26.68679083,26.8019346,27.48378738,27.89016627,27.48093023,27.66090465,26.98355556,27.31610487,27.44387967,27.87385609,27.55879668,27.39825279,27.73996337,27.15754601,27.1499993857963,27.214684443906,27.1317019069494,27.4237862195072,27.4043363072112,27.7444122880505,27.6441800640475,27.7761413377331,27.7596767991589,27.7643993796072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701345651994075,0.535242572272544,0.120303533675628,0.0423924146621637,0.259033137405229,198.009819775765
1988,10,28.03773279,27.42861915,28.03905782,28.41558511,27.77228643,28.965328,28.68272,28.627296,28.535024,28.654016,28.4208,28.67056,28.650416,27.44242991,28.0061406804168,27.9272315076419,28.1757458845774,28.4357058846432,28.1006244056755,28.4226493787766,28.5052118945122,28.6517118787766,28.749849357605,28.9249493646622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495915206477733,0.991236846325165,0.269150184154174,0.133470893617019,0.878129567839196,149.141176394974
1988,11,29.34831643,29.31496659,28.88318501,28.80084314,29.07463687,29.280016,29.253424,29.046112,29.070496,28.93204355,29.250624,28.975648,29.14072115,28.31337778,29.2501536124552,29.2114125294253,29.0108237112722,29.0090876896284,28.9015226842682,28.9923864426151,29.1067864153462,29.1205025506789,29.1324638563587,29.1732251370338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.468876430020284,-0.239478592427616,0.224798988290399,0.266180862745099,0.0660842823377727,-5.94950958701971
1988,12,28.64353659,28.68229581,28.68785235,29.05831758,29.08633333,28.715696,28.615856,28.547408,28.886784,28.9112,28.860864,28.798016,28.801936,28.04995283,28.7115483024846,28.7168148472196,28.7504854599635,28.856045551922,28.6599645747079,28.6251368761063,28.7455868339539,28.7478118491173,28.7988368844986,28.7032118630409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0913605853658552,0.00813619426048717,0.0293956510067126,-0.230285580340265,-0.284397333333331,-47.2953318199786
1989,1,28.01701646,28.1544213,27.96771562,28.27164063,27.96772251,27.867408,28.027728,27.858336,27.88428571,28.06102564,27.620624,28.30133226,27.660128,27.91291262,27.8831651625426,27.7771124896549,27.7234195503924,27.5631787440051,27.5225861569246,27.6533119177818,27.7217618751526,27.5650368833542,27.5220494151115,27.7835118842125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.20508046090535,-0.275589296296296,-0.369379617715619,-0.591160625000001,-0.307594513089004,-49.2656929837211
1989,2,28.05824131,28.11946188,28.22067568,28.22681992,28.129,28.09448,28.149168,28.208064,28.01248,28.254448,28.24584,28.16424,28.03984,27.93154206,28.2340773277912,28.2184887245567,28.2734093684346,28.3791147772519,28.1590415362654,27.9014200828815,28.333130403716,28.3861097480511,28.1927993905955,28.1527993958572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.292289308793453,0.0145861165919285,-0.168499675675676,-0.127619923371647,-0.0891599999999997,20.3504105290349
1989,3,29.35670757,29.42195067,29.55074492,29.57651341,29.23564103,29.072,29.278368,29.276912,29.28288,29.42628205,29.031696,29.326576,29.150464,29.30428571,29.2158824542294,29.2212493589946,29.3148083421919,29.3816025930902,29.0565792255931,28.7461493611336,28.9247243618965,29.0871368217468,29.0478618383408,29.2201243448257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57021156646217,-0.402910672645739,-0.408856920993227,-0.488145409961689,-0.0851770256410269,84.5594374413313
1989,4,29.94719262,30.07632184,30.25736842,30.31423598,30.09028947,29.70872,29.69607717,29.97182848,29.935904,30.21982287,30.104784,29.85951613,29.69629808,29.93721154,29.5284144360086,29.5506752090337,29.6580637894224,29.6018226056413,29.4903936181017,29.0648896715718,29.3931735057216,29.6421025208504,29.5124896289456,29.4978186945761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.70655262295082,-0.285825839080459,0.0571755789473691,-0.405339976789168,-0.393991396761134,213.340693412518
