time,latitude,longitude,uwnd,vwnd,nobs
UTC,degrees_north,degrees_east,m s-1,m s-1,count
2010-07-28T06:00:00Z,17.875,70.125,9.781481,4.7122016,0.0
2010-07-28T06:00:00Z,17.875,70.375,9.461026,4.538241,0.0
2010-07-28T06:00:00Z,17.875,70.625,9.143624,4.361228,0.0
2010-07-28T06:00:00Z,17.875,70.875,8.832326,4.1842155,0.0
2010-07-28T06:00:00Z,17.875,71.125,8.453885,4.0560336,0.0
2010-07-28T06:00:00Z,17.875,71.375,8.008301,3.9736311,0.0
2010-07-28T06:00:00Z,17.875,71.625,7.5627174,3.8881767,0.0
2010-07-28T06:00:00Z,17.875,71.875,7.1201854,3.7966185,0.0
2010-07-28T06:00:00Z,17.875,72.125,6.6288223,3.656229,0.0
2010-07-28T06:00:00Z,18.125,68.125,10.825246,5.8658366,0.0
2010-07-28T06:00:00Z,18.125,68.375,10.761155,5.746811,0.0
2010-07-28T06:00:00Z,18.125,68.625,10.697064,5.624733,0.0
2010-07-28T06:00:00Z,18.125,68.875,10.632973,5.502655,0.0
2010-07-28T06:00:00Z,18.125,69.125,10.48648,5.386681,0.0
2010-07-28T06:00:00Z,18.125,69.375,10.254532,5.2737594,0.0
2010-07-28T06:00:00Z,18.125,69.625,10.025637,5.1608377,0.0
2010-07-28T06:00:00Z,18.125,69.875,9.796741,5.050967,0.0
2010-07-28T06:00:00Z,18.125,70.125,9.519013,4.916682,0.0
2010-07-28T06:00:00Z,18.125,70.375,9.192455,4.754929,0.0
2010-07-28T06:00:00Z,18.125,70.625,8.86895,4.5962276,0.0
2010-07-28T06:00:00Z,18.125,70.875,8.545444,4.4375267,0.0
2010-07-28T06:00:00Z,18.125,71.125,8.188366,4.3276567,0.0
2010-07-28T06:00:00Z,18.125,71.375,7.7946653,4.272722,0.0
2010-07-28T06:00:00Z,18.125,71.625,7.4009643,4.211683,0.0
2010-07-28T06:00:00Z,18.125,71.875,7.0042114,4.147592,0.0
2010-07-28T06:00:00Z,18.125,72.125,6.5036926,3.9980466,0.0
2010-07-28T06:00:00Z,18.375,68.125,10.516999,5.9634986,0.0
2010-07-28T06:00:00Z,18.375,68.375,10.437649,5.8719406,0.0
2010-07-28T06:00:00Z,18.375,68.625,10.358298,5.783434,0.0
2010-07-28T06:00:00Z,18.375,68.875,10.278948,5.691876,0.0
2010-07-28T06:00:00Z,18.375,69.125,10.117194,5.6003175,0.0
2010-07-28T06:00:00Z,18.375,69.375,9.866935,5.508759,0.0
2010-07-28T06:00:00Z,18.375,69.625,9.619728,5.420253,0.0
2010-07-28T06:00:00Z,18.375,69.875,9.37252,5.331746,0.0
2010-07-28T06:00:00Z,18.375,70.125,9.10395,5.2188244,0.0
2010-07-28T06:00:00Z,18.375,70.375,8.810963,5.084539,0.0
2010-07-28T06:00:00Z,18.375,70.625,8.521028,4.9472013,0.0
2010-07-28T06:00:00Z,18.375,70.875,8.231093,4.812916,0.0
2010-07-28T06:00:00Z,18.375,71.125,7.9320025,4.7213573,0.0
2010-07-28T06:00:00Z,18.375,71.375,7.6237564,4.6694746,0.0
2010-07-28T06:00:00Z,18.375,71.625,7.31551,4.6175914,0.0
2010-07-28T06:00:00Z,18.375,71.875,7.0072637,4.565708,0.0
2010-07-28T06:00:00Z,18.375,72.125,6.5220046,4.394799,0.0
2010-07-28T06:00:00Z,18.625,68.125,10.208753,6.061161,0.0
2010-07-28T06:00:00Z,18.625,68.375,10.114142,6.000122,0.0
2010-07-28T06:00:00Z,18.625,68.625,10.019532,5.939083,0.0
2010-07-28T06:00:00Z,18.625,68.875,9.924922,5.878044,0.0
2010-07-28T06:00:00Z,18.625,69.125,9.744858,5.8139534,0.0
2010-07-28T06:00:00Z,18.625,69.375,9.479339,5.746811,0.0
2010-07-28T06:00:00Z,18.625,69.625,9.2138195,5.679668,0.0
2010-07-28T06:00:00Z,18.625,69.875,8.9483,5.612525,0.0
2010-07-28T06:00:00Z,18.625,70.125,8.685833,5.524019,0.0
2010-07-28T06:00:00Z,18.625,70.375,8.426417,5.411097,0.0
2010-07-28T06:00:00Z,18.625,70.625,8.170054,5.301227,0.0
2010-07-28T06:00:00Z,18.625,70.875,7.913691,5.1913567,0.0
2010-07-28T06:00:00Z,18.625,71.125,7.6725874,5.112006,0.0
2010-07-28T06:00:00Z,18.625,71.375,7.4497957,5.072331,0.0
2010-07-28T06:00:00Z,18.625,71.625,7.2270036,5.0265517,0.0
2010-07-28T06:00:00Z,18.625,71.875,7.0011597,4.9838247,0.0
2010-07-28T06:00:00Z,18.625,72.125,6.540316,4.7946043,0.0
2010-07-28T06:00:00Z,18.875,68.125,9.903559,6.1557713,0.0
2010-07-28T06:00:00Z,18.875,68.375,9.790637,6.125252,0.0
2010-07-28T06:00:00Z,18.875,68.625,9.680767,6.097784,0.0
2010-07-28T06:00:00Z,18.875,68.875,9.570896,6.067265,0.0
2010-07-28T06:00:00Z,18.875,69.125,9.37252,6.0275893,0.0
2010-07-28T06:00:00Z,18.875,69.375,9.08869,5.9818106,0.0
2010-07-28T06:00:00Z,18.875,69.625,8.804858,5.9360313,0.0
2010-07-28T06:00:00Z,18.875,69.875,8.521028,5.890252,0.0
2010-07-28T06:00:00Z,18.875,70.125,8.264665,5.8261614,0.0
2010-07-28T06:00:00Z,18.875,70.375,8.03882,5.740707,0.0
2010-07-28T06:00:00Z,18.875,70.625,7.8160286,5.6552525,0.0
2010-07-28T06:00:00Z,18.875,70.875,7.5901847,5.5667458,0.0
2010-07-28T06:00:00Z,18.875,71.125,7.41012,5.508759,0.0
2010-07-28T06:00:00Z,18.875,71.375,7.272783,5.4721355,0.0
2010-07-28T06:00:00Z,18.875,71.625,7.135445,5.4385643,0.0
2010-07-28T06:00:00Z,18.875,71.875,6.998108,5.401941,0.0
2010-07-28T06:00:00Z,18.875,72.125,6.552524,5.194409,0.0
2010-07-28T06:00:00Z,19.125,68.125,9.598364,6.0184336,0.0
2010-07-28T06:00:00Z,19.125,68.375,9.473234,6.048953,0.0
2010-07-28T06:00:00Z,19.125,68.625,9.3481045,6.0794725,0.0
2010-07-28T06:00:00Z,19.125,68.875,9.222975,6.109992,0.0
2010-07-28T06:00:00Z,19.125,69.125,9.009339,6.125252,0.0
2010-07-28T06:00:00Z,19.125,69.375,8.707196,6.119148,0.0
2010-07-28T06:00:00Z,19.125,69.625,8.408106,6.116096,0.0
2010-07-28T06:00:00Z,19.125,69.875,8.109015,6.113044,0.0
2010-07-28T06:00:00Z,19.125,70.125,7.861808,6.0794725,0.0
2010-07-28T06:00:00Z,19.125,70.375,7.6725874,6.015382,0.0
2010-07-28T06:00:00Z,19.125,70.625,7.4803147,5.951291,0.0
2010-07-28T06:00:00Z,19.125,70.875,7.2910943,5.884148,0.0
2010-07-28T06:00:00Z,19.125,71.125,7.1598606,5.8139534,0.0
2010-07-28T06:00:00Z,19.125,71.375,7.08051,5.7437587,0.0
2010-07-28T06:00:00Z,19.125,71.625,7.0042114,5.670512,0.0
2010-07-28T06:00:00Z,19.125,71.875,6.927913,5.5972652,0.0
2010-07-28T06:00:00Z,19.125,72.125,6.491485,5.3622656,0.0
2010-07-28T06:00:00Z,19.375,68.125,9.2992735,5.6460967,0.0
2010-07-28T06:00:00Z,19.375,68.375,9.158884,5.768174,0.0
2010-07-28T06:00:00Z,19.375,68.625,9.018495,5.890252,0.0
2010-07-28T06:00:00Z,19.375,68.875,8.881157,6.01233,0.0
2010-07-28T06:00:00Z,19.375,69.125,8.652262,6.1008363,0.0
2010-07-28T06:00:00Z,19.375,69.375,8.340963,6.1618752,0.0
2010-07-28T06:00:00Z,19.375,69.625,8.026613,6.219862,0.0
2010-07-28T06:00:00Z,19.375,69.875,7.7122626,6.280901,0.0
2010-07-28T06:00:00Z,19.375,70.125,7.4803147,6.2839527,0.0
2010-07-28T06:00:00Z,19.375,70.375,7.324666,6.2351217,0.0
2010-07-28T06:00:00Z,19.375,70.625,7.1720686,6.1862907,0.0
2010-07-28T06:00:00Z,19.375,70.875,7.019471,6.1374598,0.0
2010-07-28T06:00:00Z,19.375,71.125,6.921809,6.0367455,0.0
2010-07-28T06:00:00Z,19.375,71.375,6.8790817,5.8810964,0.0
2010-07-28T06:00:00Z,19.375,71.625,6.8363547,5.725447,0.0
2010-07-28T06:00:00Z,19.375,71.875,6.7905755,5.569798,0.0
2010-07-28T06:00:00Z,19.375,72.125,6.3602514,5.298175,0.0
2010-07-28T06:00:00Z,19.625,68.125,9.000183,5.2737594,0.0
2010-07-28T06:00:00Z,19.625,68.375,8.844534,5.4873953,0.0
2010-07-28T06:00:00Z,19.625,68.625,8.6919365,5.7010317,0.0
2010-07-28T06:00:00Z,19.625,68.875,8.539339,5.9146676,0.0
2010-07-28T06:00:00Z,19.625,69.125,8.298236,6.0794725,0.0
2010-07-28T06:00:00Z,19.625,69.375,7.971678,6.2015505,0.0
2010-07-28T06:00:00Z,19.625,69.625,7.642068,6.323628,0.0
2010-07-28T06:00:00Z,19.625,69.875,7.31551,6.445706,0.0
2010-07-28T06:00:00Z,19.625,70.125,7.09577,6.491485,0.0
2010-07-28T06:00:00Z,19.625,70.375,6.976744,6.457914,0.0
2010-07-28T06:00:00Z,19.625,70.625,6.86077,6.424342,0.0
2010-07-28T06:00:00Z,19.625,70.875,6.7447963,6.3938227,0.0
2010-07-28T06:00:00Z,19.625,71.125,6.6807055,6.2564855,0.0
2010-07-28T06:00:00Z,19.625,71.375,6.6746016,6.0184336,0.0
2010-07-28T06:00:00Z,19.625,71.625,6.665446,5.780382,0.0
2010-07-28T06:00:00Z,19.625,71.875,6.65629,5.5423303,0.0
2010-07-28T06:00:00Z,19.625,72.125,6.225966,5.234084,0.0
2010-07-28T06:00:00Z,19.875,68.125,8.701093,4.901422,0.0
2010-07-28T06:00:00Z,19.875,68.375,8.533236,5.2066164,0.0
2010-07-28T06:00:00Z,19.875,68.625,8.365378,5.511811,0.0
2010-07-28T06:00:00Z,19.875,68.875,8.197522,5.8139534,0.0
2010-07-28T06:00:00Z,19.875,69.125,7.9411583,6.058109,0.0
2010-07-28T06:00:00Z,19.875,69.375,7.6023927,6.2442775,0.0
2010-07-28T06:00:00Z,19.875,69.625,7.260575,6.4273944,0.0
2010-07-28T06:00:00Z,19.875,69.875,6.9187574,6.610511,0.0
2010-07-28T06:00:00Z,19.875,70.125,6.7081733,6.6959653,0.0
2010-07-28T06:00:00Z,19.875,70.375,6.6288223,6.6807055,0.0
2010-07-28T06:00:00Z,19.875,70.625,6.549472,6.662394,0.0
2010-07-28T06:00:00Z,19.875,70.875,6.4701214,6.6471343,0.0
2010-07-28T06:00:00Z,19.875,71.125,6.442654,6.479277,0.0
2010-07-28T06:00:00Z,19.875,71.375,6.4670696,6.158823,0.0
2010-07-28T06:00:00Z,19.875,71.625,6.494537,5.835317,0.0
2010-07-28T06:00:00Z,19.875,71.875,6.5220046,5.514863,0.0
2010-07-28T06:00:00Z,19.875,72.125,6.0916805,5.1699934,0.0
2010-07-28T06:00:00Z,20.125,68.125,8.371483,4.846487,0.0
2010-07-28T06:00:00Z,20.125,68.375,8.167003,5.1425257,0.0
2010-07-28T06:00:00Z,20.125,68.625,7.9655743,5.4355125,0.0
2010-07-28T06:00:00Z,20.125,68.875,7.7610936,5.728499,0.0
2010-07-28T06:00:00Z,20.125,69.125,7.489471,5.9787583,0.0
2010-07-28T06:00:00Z,20.125,69.375,7.147653,6.1862907,0.0
2010-07-28T06:00:00Z,20.125,69.625,6.808887,6.390771,0.0
2010-07-28T06:00:00Z,20.125,69.875,6.4701214,6.5983033,0.0
2010-07-28T06:00:00Z,20.125,70.125,6.271745,6.6837573,0.0
2010-07-28T06:00:00Z,20.125,70.375,6.21681,6.644082,0.0
2010-07-28T06:00:00Z,20.125,70.625,6.158823,6.607459,0.0
2010-07-28T06:00:00Z,20.125,70.875,6.103888,6.567784,0.0
2010-07-28T06:00:00Z,20.125,71.125,6.109992,6.4090824,0.0
2010-07-28T06:00:00Z,20.125,71.375,6.177135,6.1344075,0.0
2010-07-28T06:00:00Z,20.125,71.625,6.2412257,5.8597326,0.0
2010-07-28T06:00:00Z,20.125,71.875,6.308368,5.5820055,0.0
2010-07-28T06:00:00Z,20.125,72.125,5.9207716,5.2707076,0.0
2010-07-28T12:00:00Z,6.125,68.125,6.8027835,3.7020082,2.0
2010-07-28T12:00:00Z,6.125,68.375,6.7478485,3.3907099,2.0
2010-07-28T12:00:00Z,6.125,68.625,6.65629,3.0458403,2.0
2010-07-28T12:00:00Z,6.125,68.875,6.494537,2.6490874,3.0
2010-07-28T12:00:00Z,6.125,69.125,6.4090824,2.295062,2.0
2010-07-28T12:00:00Z,6.125,69.375,6.54642,2.0356467,2.0
2010-07-28T12:00:00Z,6.125,69.625,6.9004455,1.8616859,2.0
2010-07-28T12:00:00Z,6.125,69.875,7.4803147,1.7762314,2.0
2010-07-28T12:00:00Z,6.125,70.125,8.03882,1.5870109,2.0
2010-07-28T12:00:00Z,6.125,70.375,8.533236,1.2604529,3.0
2010-07-28T12:00:00Z,6.125,70.625,9.061222,0.91253126,2.0
2010-07-28T12:00:00Z,6.125,70.875,9.461026,0.54324603,2.0
2010-07-28T12:00:00Z,6.125,71.125,9.561741,0.49441493,1.0
2010-07-28T12:00:00Z,6.125,71.375,9.51291,0.7751938,1.0
2010-07-28T12:00:00Z,6.125,71.625,9.4183,1.0468168,1.0
2010-07-28T12:00:00Z,6.125,71.875,9.3481045,1.3275957,1.0
2010-07-28T12:00:00Z,6.125,72.125,9.424403,1.4466215,0.0
2010-07-28T12:00:00Z,6.375,68.125,7.098822,3.6226575,2.0
2010-07-28T12:00:00Z,6.375,68.375,7.0683026,3.332723,2.0
2010-07-28T12:00:00Z,6.375,68.625,6.9950557,3.006165,2.0
2010-07-28T12:00:00Z,6.375,68.875,6.8943415,2.6429837,2.0
2010-07-28T12:00:00Z,6.375,69.125,6.8790817,2.346945,2.0
2010-07-28T12:00:00Z,6.375,69.375,7.040835,2.1546726,2.0
2010-07-28T12:00:00Z,6.375,69.625,7.3826528,2.0509064,2.0
2010-07-28T12:00:00Z,6.375,69.875,7.88012,2.023439,2.0
2010-07-28T12:00:00Z,6.375,70.125,8.340963,1.855582,2.0
2010-07-28T12:00:00Z,6.375,70.375,8.752975,1.5168163,1.0
2010-07-28T12:00:00Z,6.375,70.625,9.207715,1.1322713,2.0
2010-07-28T12:00:00Z,6.375,70.875,9.567844,0.6958432,2.0
2010-07-28T12:00:00Z,6.375,71.125,9.665507,0.5615577,1.0
2010-07-28T12:00:00Z,6.375,71.375,9.650248,0.76603794,1.0
2010-07-28T12:00:00Z,6.375,71.625,9.601416,0.9857779,1.0
2010-07-28T12:00:00Z,6.375,71.875,9.583104,1.2299335,1.0
2010-07-28T12:00:00Z,6.375,72.125,9.674663,1.3153878,0.0
2010-07-28T12:00:00Z,6.625,68.125,7.3521333,3.5158396,2.0
2010-07-28T12:00:00Z,6.625,68.375,7.3307695,3.2381127,2.0
2010-07-28T12:00:00Z,6.625,68.625,7.278887,2.942074,2.0
2010-07-28T12:00:00Z,6.625,68.875,7.2697306,2.6490874,2.0
2010-07-28T12:00:00Z,6.625,69.125,7.355185,2.4415553,2.0
2010-07-28T12:00:00Z,6.625,69.375,7.581029,2.337789,2.0
2010-07-28T12:00:00Z,6.625,69.625,7.935055,2.3072698,2.0
2010-07-28T12:00:00Z,6.625,69.875,8.362327,2.3164256,2.0
2010-07-28T12:00:00Z,6.625,70.125,8.707196,2.133309,2.0
2010-07-28T12:00:00Z,6.625,70.375,9.018495,1.7548678,0.0
2010-07-28T12:00:00Z,6.625,70.625,9.369469,1.3306476,1.0
2010-07-28T12:00:00Z,6.625,70.875,9.650248,0.84538853,1.0
2010-07-28T12:00:00Z,6.625,71.125,9.781481,0.65311605,1.0
2010-07-28T12:00:00Z,6.625,71.375,9.830312,0.7965574,0.0
2010-07-28T12:00:00Z,6.625,71.625,9.8577795,0.9674663,0.0
2010-07-28T12:00:00Z,6.625,71.875,9.900507,1.1688945,0.0
2010-07-28T12:00:00Z,6.625,72.125,10.001221,1.2207776,0.0
2010-07-28T12:00:00Z,6.875,68.125,7.5901847,3.4181774,2.0
2010-07-28T12:00:00Z,6.875,68.375,7.577977,3.1526582,2.0
2010-07-28T12:00:00Z,6.875,68.625,7.565769,2.9023988,2.0
2010-07-28T12:00:00Z,6.875,68.875,7.635964,2.6948667,2.0
2010-07-28T12:00:00Z,6.875,69.125,7.785509,2.572789,2.0
2010-07-28T12:00:00Z,6.875,69.375,8.05408,2.5514252,2.0
2010-07-28T12:00:00Z,6.875,69.625,8.423366,2.569737,2.0
2010-07-28T12:00:00Z,6.875,69.875,8.75908,2.572789,2.0
2010-07-28T12:00:00Z,6.875,70.125,8.984923,2.3591528,1.0
2010-07-28T12:00:00Z,6.875,70.375,9.2382345,1.9532442,0.0
2010-07-28T12:00:00Z,6.875,70.625,9.52817,1.5015565,0.0
2010-07-28T12:00:00Z,6.875,70.875,9.769273,1.0040896,1.0
2010-07-28T12:00:00Z,6.875,71.125,9.92187,0.77824575,1.0
2010-07-28T12:00:00Z,6.875,71.375,10.040896,0.86370015,0.0
2010-07-28T12:00:00Z,6.875,71.625,10.138558,0.97967404,0.0
2010-07-28T12:00:00Z,6.875,71.875,10.242324,1.1322713,0.0
2010-07-28T12:00:00Z,6.875,72.125,10.358298,1.144479,0.0
2010-07-28T12:00:00Z,7.125,68.125,7.764146,3.3815541,2.0
2010-07-28T12:00:00Z,7.125,68.375,7.7671976,3.1435025,2.0
2010-07-28T12:00:00Z,7.125,68.625,7.809925,2.9634378,2.0
2010-07-28T12:00:00Z,7.125,68.875,7.935055,2.835256,2.0
2010-07-28T12:00:00Z,7.125,69.125,8.099859,2.7803211,2.0
2010-07-28T12:00:00Z,7.125,69.375,8.377586,2.8108406,2.0
2010-07-28T12:00:00Z,7.125,69.625,8.722456,2.838308,2.0
2010-07-28T12:00:00Z,7.125,69.875,8.984923,2.8261,2.0
2010-07-28T12:00:00Z,7.125,70.125,9.155832,2.6460354,1.0
2010-07-28T12:00:00Z,7.125,70.375,9.369469,2.3103216,0.0
2010-07-28T12:00:00Z,7.125,70.625,9.601416,1.9227247,0.0
2010-07-28T12:00:00Z,7.125,70.875,9.802844,1.4893486,0.0
2010-07-28T12:00:00Z,7.125,71.125,9.973753,1.2451932,1.0
2010-07-28T12:00:00Z,7.125,71.375,10.159922,1.2329854,0.0
2010-07-28T12:00:00Z,7.125,71.625,10.330831,1.2482451,0.0
2010-07-28T12:00:00Z,7.125,71.875,10.498688,1.2970762,0.0
2010-07-28T12:00:00Z,7.125,72.125,10.632973,1.2329854,0.0
2010-07-28T12:00:00Z,7.375,68.125,7.9381065,3.4212294,2.0
2010-07-28T12:00:00Z,7.375,68.375,7.9442105,3.228957,2.0
2010-07-28T12:00:00Z,7.375,68.625,8.032717,3.112983,2.0
2010-07-28T12:00:00Z,7.375,68.875,8.17921,3.048892,2.0
2010-07-28T12:00:00Z,7.375,69.125,8.340963,3.0397363,2.0
2010-07-28T12:00:00Z,7.375,69.375,8.569859,3.0824635,2.0
2010-07-28T12:00:00Z,7.375,69.625,8.862845,3.112983,2.0
2010-07-28T12:00:00Z,7.375,69.875,9.097845,3.116035,2.0
2010-07-28T12:00:00Z,7.375,70.125,9.253494,3.0397363,1.0
2010-07-28T12:00:00Z,7.375,70.375,9.412195,2.8627236,1.0
2010-07-28T12:00:00Z,7.375,70.625,9.59226,2.618568,0.0
2010-07-28T12:00:00Z,7.375,70.875,9.735702,2.3194776,0.0
2010-07-28T12:00:00Z,7.375,71.125,9.912714,2.0661662,1.0
2010-07-28T12:00:00Z,7.375,71.375,10.162973,1.910517,0.0
2010-07-28T12:00:00Z,7.375,71.625,10.407129,1.7853873,0.0
2010-07-28T12:00:00Z,7.375,71.875,10.636025,1.6877251,0.0
2010-07-28T12:00:00Z,7.375,72.125,10.788622,1.5046084,0.0
2010-07-28T12:00:00Z,7.625,68.125,8.228042,3.5188916,2.0
2010-07-28T12:00:00Z,7.625,68.375,8.240249,3.3632424,2.0
2010-07-28T12:00:00Z,7.625,68.625,8.328755,3.274736,2.0
2010-07-28T12:00:00Z,7.625,68.875,8.472197,3.2442164,2.0
2010-07-28T12:00:00Z,7.625,69.125,8.5942745,3.2686322,2.0
2010-07-28T12:00:00Z,7.625,69.375,8.74382,3.3205152,2.0
2010-07-28T12:00:00Z,7.625,69.625,8.97882,3.3693461,2.0
2010-07-28T12:00:00Z,7.625,69.875,9.177196,3.4090216,2.0
2010-07-28T12:00:00Z,7.625,70.125,9.311481,3.4395409,2.0
2010-07-28T12:00:00Z,7.625,70.375,9.433559,3.427333,2.0
2010-07-28T12:00:00Z,7.625,70.625,9.570896,3.3418787,2.0
2010-07-28T12:00:00Z,7.625,70.875,9.674663,3.1862297,2.0
2010-07-28T12:00:00Z,7.625,71.125,9.84252,2.9207106,1.0
2010-07-28T12:00:00Z,7.625,71.375,10.162973,2.6399317,1.0
2010-07-28T12:00:00Z,7.625,71.625,10.468168,2.3835683,1.0
2010-07-28T12:00:00Z,7.625,71.875,10.736739,2.133309,1.0
2010-07-28T12:00:00Z,7.625,72.125,10.89544,1.8159068,1.0
2010-07-28T12:00:00Z,7.875,68.125,8.603431,3.6287615,3.0
2010-07-28T12:00:00Z,7.875,68.375,8.640054,3.5127876,2.0
2010-07-28T12:00:00Z,7.875,68.625,8.737716,3.4517488,2.0
2010-07-28T12:00:00Z,7.875,68.875,8.878105,3.4486969,2.0
2010-07-28T12:00:00Z,7.875,69.125,8.942196,3.491424,2.0
2010-07-28T12:00:00Z,7.875,69.375,8.991027,3.5555148,2.0
2010-07-28T12:00:00Z,7.875,69.625,9.137521,3.6226575,2.0
2010-07-28T12:00:00Z,7.875,69.875,9.265702,3.6806445,2.0
2010-07-28T12:00:00Z,7.875,70.125,9.317585,3.7874627,2.0
2010-07-28T12:00:00Z,7.875,70.375,9.354209,3.933956,2.0
2010-07-28T12:00:00Z,7.875,70.625,9.424403,4.0285664,2.0
2010-07-28T12:00:00Z,7.875,70.875,9.48239,4.043826,2.0
2010-07-28T12:00:00Z,7.875,71.125,9.711286,3.827138,1.0
2010-07-28T12:00:00Z,7.875,71.375,10.144662,3.4578526,1.0
2010-07-28T12:00:00Z,7.875,71.625,10.529207,3.0794115,1.0
2010-07-28T12:00:00Z,7.875,71.875,10.846609,2.6704512,1.0
2010-07-28T12:00:00Z,7.875,72.125,10.999207,2.179088,1.0
2010-07-28T12:00:00Z,8.125,68.125,9.036806,3.6348653,3.0
2010-07-28T12:00:00Z,8.125,68.375,9.097845,3.549411,3.0
2010-07-28T12:00:00Z,8.125,68.625,9.192455,3.5066838,2.0
2010-07-28T12:00:00Z,8.125,68.875,9.2992735,3.5158396,2.0
2010-07-28T12:00:00Z,8.125,69.125,9.323689,3.5707746,2.0
2010-07-28T12:00:00Z,8.125,69.375,9.27791,3.6409693,2.0
2010-07-28T12:00:00Z,8.125,69.625,9.326741,3.714216,2.0
2010-07-28T12:00:00Z,8.125,69.875,9.381676,3.7844107,2.0
2010-07-28T12:00:00Z,8.125,70.125,9.381676,3.9248002,2.0
2010-07-28T12:00:00Z,8.125,70.375,9.390832,4.156748,2.0
2010-07-28T12:00:00Z,8.125,70.625,9.4183,4.36428,2.0
2010-07-28T12:00:00Z,8.125,70.875,9.454923,4.5138254,2.0
2010-07-28T12:00:00Z,8.125,71.125,9.699079,4.410059,2.0
2010-07-28T12:00:00Z,8.125,71.375,10.135507,4.0651894,2.0
2010-07-28T12:00:00Z,8.125,71.625,10.474272,3.6196058,2.0
2010-07-28T12:00:00Z,8.125,71.875,10.724531,3.1038272,2.0
2010-07-28T12:00:00Z,8.125,72.125,10.849661,2.4934382,2.0
2010-07-28T12:00:00Z,8.375,68.125,9.461026,3.5219436,3.0
2010-07-28T12:00:00Z,8.375,68.375,9.500702,3.4486969,3.0
2010-07-28T12:00:00Z,8.375,68.625,9.570896,3.4120734,2.0
2010-07-28T12:00:00Z,8.375,68.875,9.644143,3.4242814,2.0
2010-07-28T12:00:00Z,8.375,69.125,9.63804,3.4792163,2.0
2010-07-28T12:00:00Z,8.375,69.375,9.558689,3.5585668,2.0
2010-07-28T12:00:00Z,8.375,69.625,9.534273,3.6409693,1.0
2010-07-28T12:00:00Z,8.375,69.875,9.52817,3.7294757,1.0
2010-07-28T12:00:00Z,8.375,70.125,9.522065,3.8668132,0.0
2010-07-28T12:00:00Z,8.375,70.375,9.537325,4.0712934,0.0
2010-07-28T12:00:00Z,8.375,70.625,9.583104,4.2879815,1.0
2010-07-28T12:00:00Z,8.375,70.875,9.641091,4.4863577,0.0
2010-07-28T12:00:00Z,8.375,71.125,9.879143,4.532137,0.0
2010-07-28T12:00:00Z,8.375,71.375,10.17213,4.3154488,1.0
2010-07-28T12:00:00Z,8.375,71.625,10.257584,3.7813587,1.0
2010-07-28T12:00:00Z,8.375,71.875,10.330831,3.222853,2.0
2010-07-28T12:00:00Z,8.375,72.125,10.324727,2.566685,1.0
2010-07-28T12:00:00Z,8.625,68.125,9.793689,3.3754501,3.0
2010-07-28T12:00:00Z,8.625,68.375,9.805897,3.3083074,3.0
2010-07-28T12:00:00Z,8.625,68.625,9.848623,3.28084,2.0
2010-07-28T12:00:00Z,8.625,68.875,9.897454,3.2960997,2.0
2010-07-28T12:00:00Z,8.625,69.125,9.885247,3.3540866,2.0
2010-07-28T12:00:00Z,8.625,69.375,9.815052,3.4486969,1.0
2010-07-28T12:00:00Z,8.625,69.625,9.763169,3.543307,1.0
2010-07-28T12:00:00Z,8.625,69.875,9.726545,3.650125,1.0
2010-07-28T12:00:00Z,8.625,70.125,9.699079,3.7569432,0.0
2010-07-28T12:00:00Z,8.625,70.375,9.689922,3.8698652,0.0
2010-07-28T12:00:00Z,8.625,70.625,9.711286,4.0010986,0.0
2010-07-28T12:00:00Z,8.625,70.875,9.766221,4.135384,0.0
2010-07-28T12:00:00Z,8.625,71.125,9.915767,4.1842155,0.0
2010-07-28T12:00:00Z,8.625,71.375,9.995117,4.0041504,2.0
2010-07-28T12:00:00Z,8.625,71.625,9.885247,3.5127876,0.0
2010-07-28T12:00:00Z,8.625,71.875,9.799792,3.003113,0.0
2010-07-28T12:00:00Z,8.625,72.125,9.744858,2.4201918,0.0
2010-07-28T12:00:00Z,8.875,68.125,10.06226,3.2136972,2.0
2010-07-28T12:00:00Z,8.875,68.375,10.053103,3.167918,2.0
2010-07-28T12:00:00Z,8.875,68.625,10.077519,3.1587622,2.0
2010-07-28T12:00:00Z,8.875,68.875,10.095831,3.17097,2.0
2010-07-28T12:00:00Z,8.875,69.125,10.083623,3.228957,2.0
2010-07-28T12:00:00Z,8.875,69.375,10.037844,3.3266191,1.0
2010-07-28T12:00:00Z,8.875,69.625,9.985961,3.4242814,1.0
2010-07-28T12:00:00Z,8.875,69.875,9.9432335,3.5219436,0.0
2010-07-28T12:00:00Z,8.875,70.125,9.900507,3.5555148,0.0
2010-07-28T12:00:00Z,8.875,70.375,9.8577795,3.5249953,0.0
2010-07-28T12:00:00Z,8.875,70.625,9.815052,3.4975278,0.0
2010-07-28T12:00:00Z,8.875,70.875,9.784533,3.4456449,1.0
2010-07-28T12:00:00Z,8.875,71.125,9.741805,3.3571384,1.0
2010-07-28T12:00:00Z,8.875,71.375,9.595312,3.1770737,1.0
2010-07-28T12:00:00Z,8.875,71.625,9.396935,2.8993468,1.0
2010-07-28T12:00:00Z,8.875,71.875,9.241286,2.5788927,1.0
2010-07-28T12:00:00Z,8.875,72.125,9.177196,2.1760361,1.0
2010-07-28T12:00:00Z,9.125,68.125,10.178233,3.2106452,2.0
2010-07-28T12:00:00Z,9.125,68.375,10.181286,3.167918,2.0
