time,latitude,longitude,uwnd,vwnd,wspd,upstr,vpstr,nobs
UTC,degrees_north,degrees_east,m/s,m/s,m/s,m2/s2,m2/s2,count
2010-08-01T00:00:00Z,8.625,70.875,7.0118413,-2.2508087,7.686322,56.18629,-17.853872,56.0
2010-08-01T00:00:00Z,8.625,71.125,6.9950557,-2.5437953,7.7206564,56.49148,-20.417505,53.0
2010-08-01T00:00:00Z,8.625,71.375,7.09577,-2.5651588,7.829382,57.7733,-20.7227,57.0
2010-08-01T00:00:00Z,8.625,71.625,6.9355426,-2.4873343,7.659999,55.54538,-19.807117,59.0
2010-08-01T00:00:00Z,8.625,71.875,6.9080753,-2.5224316,7.6451206,55.08759,-20.08179,62.0
2010-08-01T00:00:00Z,8.625,72.125,6.807361,-2.5178537,7.602775,54.172005,-19.715559,58.0
2010-08-01T00:00:00Z,8.875,68.125,7.0988216,-0.085454434,7.4002023,55.362263,0.06103888,62.0
2010-08-01T00:00:00Z,8.875,68.375,7.2010617,-0.3540255,7.497483,56.76616,-1.9227247,61.0
2010-08-01T00:00:00Z,8.875,68.625,7.2010617,-0.61191475,7.5215173,56.918755,-3.9675272,60.0
2010-08-01T00:00:00Z,8.875,68.875,7.2682047,-0.67753154,7.5901856,57.74278,-4.638955,66.0
2010-08-01T00:00:00Z,8.875,69.125,7.327718,-0.84386253,7.6691546,58.688885,-6.103888,67.0
2010-08-01T00:00:00Z,8.875,69.375,7.2559967,-1.1353232,7.6325316,57.83434,-8.545444,65.0
2010-08-01T00:00:00Z,8.875,69.625,7.2849903,-1.3474333,7.6943336,58.29213,-10.468168,64.0
2010-08-01T00:00:00Z,8.875,69.875,7.19038,-1.6099005,7.659999,57.346027,-12.4824505,61.0
2010-08-01T00:00:00Z,8.875,70.125,7.0927176,-1.9273026,7.654277,56.522003,-14.893487,60.0
2010-08-01T00:00:00Z,8.875,70.375,7.1690164,-1.9944454,7.7584243,57.7733,-15.686992,60.0
2010-08-01T00:00:00Z,8.875,70.625,7.138497,-2.069218,7.729812,57.22395,-16.419458,59.0
2010-08-01T00:00:00Z,8.875,70.875,7.1644387,-2.1623023,7.8064923,58.017456,-17.243484,58.0
2010-08-01T00:00:00Z,8.875,71.125,7.231581,-2.3789904,7.918651,59.36031,-19.166208,57.0
2010-08-01T00:00:00Z,8.875,71.375,7.130867,-2.507172,7.875161,58.505768,-20.17335,56.0
2010-08-01T00:00:00Z,8.875,71.625,6.903497,-2.5987303,7.726379,55.54538,-20.386986,57.0
2010-08-01T00:00:00Z,8.875,71.875,6.9446983,-2.5514252,7.753846,56.21681,-20.356466,59.0
2010-08-01T00:00:00Z,8.875,72.125,6.9065495,-2.610938,7.753846,56.064213,-20.936337,55.0
2010-08-01T00:00:00Z,9.125,68.125,7.327718,0.003051944,7.6039195,58.627846,0.79350543,66.0
2010-08-01T00:00:00Z,9.125,68.375,7.29262,-0.20142831,7.58103,58.109013,-0.85454434,62.0
2010-08-01T00:00:00Z,9.125,68.625,7.320088,-0.46084353,7.6348205,58.749924,-2.990905,62.0
2010-08-01T00:00:00Z,9.125,68.875,7.4345355,-0.60275894,7.75728,60.42849,-4.089605,64.0
2010-08-01T00:00:00Z,9.125,69.125,7.4391136,-0.7812977,7.784747,60.48953,-5.6766157,64.0
2010-08-01T00:00:00Z,9.125,69.375,7.353659,-1.0483427,7.740113,59.329792,-8.057132,59.0
2010-08-01T00:00:00Z,9.125,69.625,7.4208016,-1.2299334,7.820226,60.275894,-9.644143,63.0
2010-08-01T00:00:00Z,9.125,69.875,7.358237,-1.5107123,7.819082,59.604465,-11.96362,63.0
2010-08-01T00:00:00Z,9.125,70.125,7.286516,-1.6694133,7.788181,58.658363,-13.062321,64.0
2010-08-01T00:00:00Z,9.125,70.375,7.1262894,-1.8586339,7.705778,56.857716,-14.435695,60.0
2010-08-01T00:00:00Z,9.125,70.625,7.1476526,-2.0936337,7.779025,57.651222,-16.694134,56.0
2010-08-01T00:00:00Z,9.125,70.875,7.1476526,-2.2950618,7.8385377,58.23109,-18.494781,55.0
2010-08-01T00:00:00Z,9.125,71.125,7.1705422,-2.3805163,7.8728724,58.688885,-19.379845,56.0
2010-08-01T00:00:00Z,9.125,71.375,6.975218,-2.4858084,7.7584243,56.369404,-19.837637,53.0
2010-08-01T00:00:00Z,9.125,71.625,6.938595,-2.5544772,7.738968,55.850574,-20.295427,54.0
2010-08-01T00:00:00Z,9.125,71.875,6.8867116,-2.7833729,7.7733026,55.759018,-22.218153,51.0
2010-08-01T00:00:00Z,9.125,72.125,6.9080753,-2.7436976,7.808781,56.277847,-22.065556,52.0
2010-08-01T00:00:00Z,9.375,68.125,7.5520353,0.00762986,7.8099256,62.015503,0.762986,68.0
2010-08-01T00:00:00Z,9.375,68.375,7.4864187,-0.2502594,7.7618575,61.09992,-1.312336,63.0
2010-08-01T00:00:00Z,9.375,68.625,7.4909964,-0.47610328,7.791614,61.283035,-3.1740217,64.0
2010-08-01T00:00:00Z,9.375,68.875,7.5581393,-0.55392784,7.87745,62.442776,-3.9370077,65.0
2010-08-01T00:00:00Z,9.375,69.125,7.635964,-0.7523042,7.9644303,63.510956,-5.5850577,65.0
2010-08-01T00:00:00Z,9.375,69.375,7.6619053,-0.88506377,8.022799,63.968746,-6.7753158,63.0
2010-08-01T00:00:00Z,9.375,69.625,7.6130743,-1.0712323,8.001054,63.1142,-8.484405,60.0
2010-08-01T00:00:00Z,9.375,69.875,7.567295,-1.4176279,8.021654,62.747967,-11.41427,61.0
2010-08-01T00:00:00Z,9.375,70.125,7.3796005,-1.5854849,7.894617,60.30641,-12.421412,60.0
2010-08-01T00:00:00Z,9.375,70.375,7.240737,-1.7914912,7.8110704,58.566807,-14.069462,58.0
2010-08-01T00:00:00Z,9.375,70.625,7.156809,-2.0005493,7.789325,57.71226,-15.80907,55.0
2010-08-01T00:00:00Z,9.375,70.875,7.1049256,-2.127205,7.7904696,57.37655,-16.90777,55.0
2010-08-01T00:00:00Z,9.375,71.125,7.19038,-2.3301592,7.915218,59.116154,-18.983091,57.0
2010-08-01T00:00:00Z,9.375,71.375,7.1690164,-2.458341,7.9266624,59.055115,-20.08179,57.0
2010-08-01T00:00:00Z,9.375,71.625,7.046939,-2.559055,7.853416,57.468105,-20.69218,54.0
2010-08-01T00:00:00Z,9.375,71.875,6.9508023,-2.8642495,7.864861,56.949276,-23.347372,51.0
2010-08-01T00:00:00Z,9.375,72.125,7.0530424,-2.9756453,8.01021,58.872,-24.842825,52.0
2010-08-01T00:00:00Z,9.625,68.125,7.7656717,0.00762986,8.015932,65.40316,0.88506377,66.0
2010-08-01T00:00:00Z,9.625,68.375,7.6603794,-0.17090887,7.9312406,63.81615,-0.39675272,59.0
2010-08-01T00:00:00Z,9.625,68.625,7.7549896,-0.3601294,8.023943,65.12849,-2.1058414,63.0
2010-08-01T00:00:00Z,9.625,68.875,7.689373,-0.5173045,7.9930425,64.24342,-3.4486966,63.0
2010-08-01T00:00:00Z,9.625,69.125,7.678691,-0.762986,8.021654,64.39602,-5.46298,63.0
2010-08-01T00:00:00Z,9.625,69.375,7.751938,-0.8957456,8.115501,65.40316,-7.1720686,61.0
