time,latitude,longitude,uwnd,vwnd,wspd,upstr,vpstr,nobs
UTC,degrees_north,degrees_east,m/s,m/s,m/s,m2/s2,m2/s2,count
2010-01-01T00:00:00Z,10.625,70.875,-2.0829518,-3.9660013,4.771334,-10.529207,-21.882439,79.0
2010-01-01T00:00:00Z,10.625,71.125,-2.0219128,-3.8866508,4.68092,-10.071415,-21.302568,79.0
2010-01-01T00:00:00Z,10.625,71.375,-1.965452,-3.8347676,4.6442966,-9.735702,-20.966856,80.0
2010-01-01T00:00:00Z,10.625,71.625,-1.8586339,-3.7218456,4.5103927,-8.972715,-19.776598,82.0
2010-01-01T00:00:00Z,10.875,69.625,-2.4049318,-4.101813,5.024264,-13.031801,-23.92724,79.0
2010-01-01T00:00:00Z,10.875,69.875,-2.288958,-4.150644,5.021975,-12.3603735,-24.079838,82.0
2010-01-01T00:00:00Z,10.875,70.125,-2.234023,-4.2193127,5.0608873,-11.99414,-24.476591,82.0
2010-01-01T00:00:00Z,10.875,70.375,-2.2111335,-4.1597996,4.997941,-11.627907,-23.805162,81.0
2010-01-01T00:00:00Z,10.875,70.625,-2.1592505,-4.101813,4.9166827,-11.200635,-23.072697,79.0
2010-01-01T00:00:00Z,10.875,70.875,-2.1104193,-4.0438256,4.8377137,-10.92596,-22.553865,79.0
2010-01-01T00:00:00Z,10.875,71.125,-2.0249648,-4.03467,4.818258,-10.437649,-22.614904,81.0
2010-01-01T00:00:00Z,10.875,71.375,-1.8906794,-3.9125922,4.6717644,-9.491546,-21.485685,78.0
2010-01-01T00:00:00Z,10.875,71.625,-1.7731794,-3.7996702,4.542438,-8.637002,-20.417505,82.0
2010-01-01T00:00:00Z,11.125,69.625,-2.288958,-4.199475,5.0334196,-12.329854,-24.446072,80.0
2010-01-01T00:00:00Z,11.125,69.875,-2.2004516,-4.1704817,4.979629,-11.566868,-23.805162,84.0
2010-01-01T00:00:00Z,11.125,70.125,-2.1699321,-4.265092,5.0437202,-11.597387,-24.629189,82.0
2010-01-01T00:00:00Z,11.125,70.375,-2.1973996,-4.2269425,5.0254083,-11.719465,-24.323994,82.0
2010-01-01T00:00:00Z,11.125,70.625,-2.128731,-4.245254,5.004808,-11.322712,-24.323994,82.0
2010-01-01T00:00:00Z,11.125,70.875,-2.0325947,-4.182689,4.9086714,-10.620765,-23.561008,81.0
2010-01-01T00:00:00Z,11.125,71.125,-1.9410363,-4.031618,4.766756,-9.888299,-22.309711,80.0
2010-01-01T00:00:00Z,11.125,71.375,-1.7808093,-3.9904168,4.684354,-8.911676,-21.973997,77.0
2010-01-01T00:00:00Z,11.125,71.625,-1.6968808,-3.91717,4.601951,-8.423366,-21.363607,80.0
2010-01-01T00:00:00Z,11.375,69.625,-2.3103216,-4.2818775,5.100944,-12.604528,-25.239576,84.0
2010-01-01T00:00:00Z,11.375,69.875,-2.1500945,-4.266618,5.015108,-11.353231,-24.446072,85.0
2010-01-01T00:00:00Z,11.375,70.125,-2.1531465,-4.3795395,5.1158223,-11.597387,-25.66685,83.0
2010-01-01T00:00:00Z,11.375,70.375,-2.1668801,-4.3307085,5.0803432,-11.627907,-25.209057,85.0
